window,vessel_mmsi,timestamp,lat,lon,source,ship_name,episode_id,cluster_id,cluster_n_distinct_vessels,cluster_n_episodes,cluster_time_span_hours,cluster_radius_km,cluster_coherence_label
CRISIS,306213000,2026-03-20 12:00:00+00:00,25.75,56.88999938964844,traj_deviation_notable,LOUIZA,E0008,CRISIS-noise,0,0,,,noise
CRISIS,306213000,2026-03-20 13:00:00+00:00,25.79,56.90999984741211,traj_deviation_notable,LOUIZA,E0008,CRISIS-noise,0,0,,,noise
CRISIS,306531000,2026-03-23 06:00:00+00:00,26.91,56.41999816894531,traj_deviation_high,LENORE,E0009,CRISIS-noise,0,0,,,noise
CRISIS,306531000,2026-03-23 07:00:00+00:00,26.88,56.47999954223633,traj_deviation_high,LENORE,E0009,CRISIS-noise,0,0,,,noise
CRISIS,306531000,2026-03-23 08:00:00+00:00,26.84,56.619998931884766,traj_deviation_notable,LENORE,E0009,CRISIS-noise,0,0,,,noise
CRISIS,306531000,2026-03-23 09:00:00+00:00,26.74,56.7400016784668,traj_deviation_notable,LENORE,E0009,CRISIS-noise,0,0,,,noise
CRISIS,306531000,2026-03-23 10:00:00+00:00,26.58,56.869998931884766,traj_deviation_notable,LENORE,E0009,CRISIS-noise,0,0,,,noise
CRISIS,306531000,2026-03-23 11:00:00+00:00,26.47,56.90999984741211,traj_deviation_notable,LENORE,E0009,CRISIS-noise,0,0,,,noise
CRISIS,306531000,2026-03-23 12:00:00+00:00,26.28,56.93999862670898,traj_deviation_notable,LENORE,E0009,CRISIS-noise,0,0,,,noise
CRISIS,306531000,2026-03-23 13:00:00+00:00,26.16,56.959999084472656,traj_deviation_notable,LENORE,E0009,CRISIS-noise,0,0,,,noise
CRISIS,306531000,2026-03-23 14:00:00+00:00,25.94,57.0099983215332,traj_deviation_notable,LENORE,E0009,CRISIS-noise,0,0,,,noise
CRISIS,306531000,2026-03-23 15:00:00+00:00,25.85,57.02999877929688,traj_deviation_notable,LENORE,E0009,CRISIS-noise,0,0,,,noise
